path	sentence	age	gender	accents
common_voice_en_31182830.mp3	Peale was the fourth son of Charles Willson Peale and Rachel Brewer.	25-year-old	male	American
common_voice_en_36415005.mp3	Howard had come to Michigan as a tailback and initially struggled for playing time.	45-year-old	male	American
common_voice_en_36415006.mp3	There is an assisted living facility, Mardell Manor, in the village.	45-year-old	male	American
common_voice_en_36415007.mp3	See also Prime Minister of Prussia.	45-year-old	male	American
common_voice_en_36415008.mp3	The album, released to positive reviews, was dedicated to the memory of Chuck Schuldiner.	45-year-old	male	American
common_voice_en_36415009.mp3	However, it has not been designated by Caltrans as a scenic highway.	45-year-old	male	American
common_voice_en_19863518.mp3	It was named for Doctor Joseph Warren, Revolutionary War patriot.	55-year-old	male	American
common_voice_en_19632061.mp3	It is located in Peabody.	55-year-old	male	American
common_voice_en_34980360.mp3	The township includes the unincorporated community of Middle Lancaster.	55-year-old	male	American
common_voice_en_34980361.mp3	By court order, or by local rule, there may be other time constraints.	55-year-old	male	American
common_voice_en_34980362.mp3	It's not war we should fear, but what the Germans do in peace.	55-year-old	male	American
common_voice_en_34980363.mp3	In recent years the town has moved from its traditional industries to tourism.	55-year-old	male	American
common_voice_en_32746030.mp3	After the defeat her family was sent to Siberia.	25-year-old	female	Scottish
common_voice_en_32746032.mp3	Thorpe Merriman.	25-year-old	female	Scottish
common_voice_en_32746034.mp3	The album was well received by fans and critics alike.	25-year-old	female	Scottish
common_voice_en_32746036.mp3	He also sits on the North West Regional Leaders Board.	25-year-old	female	Scottish
common_voice_en_36068063.mp3	The changes introduced a single taxation regime.	55-year-old	male	American
common_voice_en_36068064.mp3	The Sylvester family has a sports tradition.	55-year-old	male	American
common_voice_en_36068065.mp3	They live in Muswell Hill, London.	55-year-old	male	American
common_voice_en_36068066.mp3	The Indian blackbird, the Tibetan blackbird, and the Chinese blackbird were formerly considered subspecies.	55-year-old	male	American
common_voice_en_36068067.mp3	Beta-reduction captures the idea of function application.	55-year-old	male	American
common_voice_en_30335901.mp3	His older sister played volleyball.	35-year-old	female	British
common_voice_en_30335902.mp3	There were no boundary changes at this election.	35-year-old	female	British
common_voice_en_30335903.mp3	His workplace did not provide sufficient personal protective equipment.	35-year-old	female	British
common_voice_en_30446641.mp3	Other critiques of Kantorowicz were more fundamental.	25-year-old	male	Russian
common_voice_en_30446643.mp3	Others portray women loving and living with chimps and gorillas.	25-year-old	male	Russian
common_voice_en_30446645.mp3	She was also one of two Republicans to vote with Democrats against budget cuts.	25-year-old	male	Russian
common_voice_en_30446646.mp3	Poels also became secretary of the Brussels School of Lithographers.	25-year-old	male	Russian
common_voice_en_30446647.mp3	He holds both nationalities.	25-year-old	male	Russian
common_voice_en_38849850.mp3	This arrangement has continued to date.	15-year-old	female	Australian
common_voice_en_37237245.mp3	After stepping down from the court he struggled with a drinking problem.	65-year-old	male	American
common_voice_en_37237246.mp3	See the candelilla wax article.	65-year-old	male	American
common_voice_en_37237247.mp3	Today, the old observatory is no longer used for research.	65-year-old	male	American
common_voice_en_24387235.mp3	They have three adult children - Kristopher, Sara, and Kieran.	25-year-old	male	American
common_voice_en_211110.mp3	What have you done with my keys?	65-year-old	male	Canadian
common_voice_en_21024743.mp3	Rozel High School was closed through school unification.	45-year-old	male	Canadian
common_voice_en_31892401.mp3	Komarov is the nearest rural locality.	35-year-old	male	American
common_voice_en_31892402.mp3	Each Area is further divided into groups.	35-year-old	male	American
common_voice_en_31892404.mp3	It consists of the city of Riga and overseas voters.	35-year-old	male	American
common_voice_en_31892405.mp3	The programme employs tropes before deconstructing them and challenging the audience about their usage.	35-year-old	male	American
common_voice_en_19455207.mp3	Typically, foreign-language content is subtitled, retaining the original language soundtrack.	25-year-old	male	American
common_voice_en_31189001.mp3	Munro would go on to win the Silver medal.	35-year-old	male	Canadian
common_voice_en_31189002.mp3	The application of category theory in these domains can take different forms.	35-year-old	male	Canadian
common_voice_en_31189003.mp3	Ottoman deserters were also amongst the rebels.	35-year-old	male	Canadian
common_voice_en_31189004.mp3	Egypt agreed to leave the Sinai Peninsula demilitarized.	35-year-old	male	Canadian
common_voice_en_31189005.mp3	Five singles have been released to promote the album.	35-year-old	male	Canadian
common_voice_en_31310467.mp3	The party published its own newspaper.	25-year-old	male	Hong Kong
common_voice_en_31310469.mp3	Peat coals were put on top of the lid.	25-year-old	male	Hong Kong
common_voice_en_31310470.mp3	The band refers to the release as an audiobook on its website.	25-year-old	male	Hong Kong
common_voice_en_31310471.mp3	The ovary is cylindrical and around long.	25-year-old	male	Hong Kong
common_voice_en_33243051.mp3	She graduated from Columbia College Chicago.	25-year-old	male	American
common_voice_en_33243052.mp3	A rule change to make this permanent is proposed.	25-year-old	male	American
common_voice_en_33243053.mp3	The Purpose is to review continuity and have some fun.	25-year-old	male	American
common_voice_en_33243054.mp3	Ducote is Taekwondo Black Belt.	25-year-old	male	American
common_voice_en_20048255.mp3	I will not be alarmed though your sister does play so well.	45-year-old	male	American
common_voice_en_18829842.mp3	Stepping outside, he encounters four rich frat boys burning a homeless man alive.	35-year-old	male	American
common_voice_en_19645258.mp3	However, modern scholars have not discovered their meaning or use.	35-year-old	female	British
common_voice_en_23857702.mp3	He was also present at her execution.	25-year-old	male	American
common_voice_en_20871939.mp3	The current mayor is Timothy Maniez.	15-year-old	male	American
common_voice_en_19622971.mp3	A skunk's spray is powerful enough to ward off bears and other potential attackers.	55-year-old	male	American
common_voice_en_35162181.mp3	His family, on both sides, belonged to the bourgeoisie.	45-year-old	male	British
common_voice_en_35162182.mp3	This right was apparently granted by the College of Justice.	45-year-old	male	British
common_voice_en_35162183.mp3	Groups with similar beliefs also exist in Iranian Kurdistan.	45-year-old	male	British
common_voice_en_35162184.mp3	He became a senior partner in a Grimsby firm of jewellers and merchants.	45-year-old	male	British
common_voice_en_19752929.mp3	He is buried at the Columbia Cemetery in Columbia, Missouri.	35-year-old	male	British
common_voice_en_19224057.mp3	Philip goes to Sara's office and unsuccessfully attempts to explain the situation to her.	45-year-old	male	Scottish
common_voice_en_32279839.mp3	The Film Festival was free and sponsored by Cash App.	55-year-old	male	American
common_voice_en_32279840.mp3	She is principal of the Tarrant Dance Studios.	55-year-old	male	American
common_voice_en_32279841.mp3	The district includes portions of the South shore of Staten Island.	55-year-old	male	American
common_voice_en_32279842.mp3	Both sides of the torus have continents and populations.	55-year-old	male	American
common_voice_en_32279843.mp3	Remains of the gate can still be seen.	55-year-old	male	American
common_voice_en_30769694.mp3	The second section is the group performance similar to previous rounds.	35-year-old	male	British
common_voice_en_30769697.mp3	These include	35-year-old	male	British
common_voice_en_30769703.mp3	The highway remains today.	35-year-old	male	British
common_voice_en_30769705.mp3	They were prosecuted but not convicted.	35-year-old	male	British
common_voice_en_23606989.mp3	Dunbar school is the second oldest school in California.	45-year-old	male	American
common_voice_en_23606990.mp3	Many reviewers complained of painful and frustrating physiological symptoms when playing the Virtual Boy.	45-year-old	male	American
common_voice_en_21762342.mp3	This was her most successful album recorded with Universal Music.	45-year-old	male	American
common_voice_en_20285293.mp3	Nishi-Ward is the birthplace of pachinko.	35-year-old	female	American
common_voice_en_22788455.mp3	Matchbox Twenty without the cross over-cheddar.	15-year-old	male	American
common_voice_en_19964556.mp3	She made a handful of films, mostly in the silent era.	25-year-old	male	Malaysian
common_voice_en_28727727.mp3	He was a supporter of prohibition.	25-year-old	male	German
common_voice_en_28727728.mp3	Transition economics investigates how an economy should reform itself to endorse capitalism and democracy.	25-year-old	male	German
common_voice_en_28727729.mp3	He is called a wet blanket.	25-year-old	male	German
common_voice_en_28727730.mp3	The competition between friends is going to be fierce.	25-year-old	male	German
common_voice_en_28727731.mp3	The news given about the plutonium plant stresses on the word molecular flow.	25-year-old	male	German
common_voice_en_21093292.mp3	It is unknown whether any of these aircraft were truly operational.	15-year-old	male	British
common_voice_en_25879468.mp3	It was gone; all was dark.	45-year-old	male	American
common_voice_en_19690005.mp3	He was the only Westerner to return alive, the others having succumbed to disease.	35-year-old	female	American
